window,testing_start_date,testing_end_date,characteristics,factors,ap_tree_max_depth,ap_tree_min_samples_leaf,node_id,leaf_depth,depth_position,feature
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,15,8,2,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,15,8,3,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,15,8,4,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,15,8,5,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,15,8,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,15,8,7,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,15,8,8,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,16,8,1,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,16,8,2,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,16,8,3,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,16,8,4,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,16,8,5,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,16,8,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,16,8,7,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,16,8,8,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,17,6,1,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,17,6,2,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,17,6,3,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,17,6,4,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,17,6,5,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,17,6,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,19,6,1,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,19,6,2,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,19,6,3,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,19,6,4,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,19,6,5,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,19,6,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,23,9,1,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,23,9,2,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,23,9,3,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,23,9,4,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,23,9,5,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,23,9,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,23,9,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,23,9,8,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,23,9,9,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,24,9,1,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,24,9,2,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,24,9,3,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,24,9,4,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,24,9,5,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,24,9,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,24,9,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,24,9,8,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,24,9,9,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,26,9,1,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,26,9,2,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,26,9,3,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,26,9,4,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,26,9,5,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,26,9,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,26,9,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,26,9,8,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,26,9,9,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,28,10,1,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,28,10,2,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,28,10,3,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,28,10,4,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,28,10,5,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,28,10,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,28,10,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,28,10,8,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,28,10,9,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,28,10,10,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,29,10,1,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,29,10,2,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,29,10,3,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,29,10,4,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,29,10,5,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,29,10,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,29,10,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,29,10,8,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,29,10,9,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,29,10,10,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,30,7,1,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,30,7,2,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,30,7,3,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,30,7,4,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,30,7,5,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,30,7,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,30,7,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,33,4,1,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,33,4,2,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,33,4,3,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,33,4,4,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,34,4,1,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,34,4,2,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,34,4,3,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,34,4,4,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,40,8,1,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,40,8,2,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,40,8,3,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,40,8,4,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,40,8,5,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,40,8,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,40,8,7,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,40,8,8,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,42,9,1,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,42,9,2,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,42,9,3,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,42,9,4,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,42,9,5,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,42,9,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,42,9,7,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,42,9,8,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,42,9,9,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,43,9,1,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,43,9,2,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,43,9,3,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,43,9,4,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,43,9,5,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,43,9,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,43,9,7,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,43,9,8,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,43,9,9,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,46,9,1,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,46,9,2,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,46,9,3,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,46,9,4,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,46,9,5,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,46,9,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,46,9,7,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,46,9,8,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,46,9,9,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,48,10,1,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,48,10,2,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,48,10,3,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,48,10,4,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,48,10,5,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,48,10,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,48,10,7,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,48,10,8,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,48,10,9,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,48,10,10,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,50,11,1,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,50,11,2,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,50,11,3,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,50,11,4,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,50,11,5,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,50,11,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,50,11,7,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,50,11,8,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,50,11,9,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,50,11,10,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,50,11,11,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,51,11,1,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,51,11,2,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,51,11,3,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,51,11,4,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,51,11,5,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,51,11,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,51,11,7,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,51,11,8,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,51,11,9,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,51,11,10,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,51,11,11,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,52,8,1,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,52,8,2,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,52,8,3,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,52,8,4,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,52,8,5,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,52,8,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,52,8,7,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,52,8,8,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,54,7,1,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,54,7,2,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,54,7,3,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,54,7,4,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,54,7,5,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,54,7,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,54,7,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,55,7,1,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,55,7,2,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,55,7,3,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,55,7,4,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,55,7,5,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,55,7,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,55,7,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,57,6,1,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,57,6,2,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,57,6,3,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,57,6,4,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,57,6,5,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,57,6,6,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,59,7,1,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,59,7,2,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,59,7,3,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,59,7,4,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,59,7,5,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,59,7,6,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,59,7,7,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,60,7,1,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,60,7,2,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,60,7,3,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,60,7,4,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,60,7,5,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,60,7,6,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,60,7,7,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,68,11,1,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,68,11,2,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,68,11,3,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,68,11,4,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,68,11,5,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,68,11,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,68,11,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,68,11,8,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,68,11,9,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,68,11,10,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,68,11,11,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,69,11,1,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,69,11,2,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,69,11,3,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,69,11,4,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,69,11,5,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,69,11,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,69,11,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,69,11,8,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,69,11,9,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,69,11,10,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,69,11,11,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,71,11,1,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,71,11,2,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,71,11,3,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,71,11,4,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,71,11,5,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,71,11,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,71,11,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,71,11,8,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,71,11,9,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb",mkt,11,5,71,11,10,smb
